x_coordinate,y_coordinate
-6.42,0.573
-6.426,0.581
-6.434,0.5938
-6.465,0.5845
-6.465,0.568
-6.492,0.573
-6.504,0.571
-6.496,0.575
-6.484,0.5825
-6.47,0.58
-6.477,0.5845
-6.47,0.5635
-6.47,0.5674
-6.46,0.5557
-6.47,0.5693
-6.453,0.5684
-6.46,0.559
-6.47,0.559
-6.473,0.58
-6.47,0.587
-6.465,0.6006
-6.453,0.5815
-6.45,0.5967
-6.457,0.5957
-6.46,0.613
-6.445,0.597
-6.45,0.6074
-6.453,0.609
-6.445,0.616
-6.465,0.6265
-6.473,0.651
-6.465,0.648
-6.47,0.664
-6.465,0.671
-6.453,0.6626
-6.457,0.6694
-6.457,0.677
-6.45,0.6753
-6.45,0.6934
-6.44,0.7007
-6.43,0.706
-6.453,0.6987
-6.445,0.7144
-6.445,0.7324
-6.45,0.727
-6.45,0.74
-6.445,0.738
-6.426,0.733
-6.438,0.727
-6.44,0.711
-6.445,0.726
-6.457,0.732
-6.45,0.7354
-6.43,0.7363
-6.43,0.7656
-6.418,0.79
-6.41,0.8013
-6.4,0.797
-6.383,0.7812
-6.383,0.781
-6.395,0.786
-6.39,0.7754
-6.375,0.765
-6.367,0.769
-6.367,0.757
-6.36,0.766
-6.35,0.741
-6.355,0.7505
-6.35,0.7573
-6.34,0.7573
-6.336,0.763
-6.344,0.772
-6.355,0.7744
-6.355,0.778
-6.37,0.7935
-6.375,0.7925
-6.39,0.795
-6.387,0.7866
-6.4,0.7925
-6.402,0.7744
-6.41,0.7837
-6.41,0.811
-6.395,0.806
-6.387,0.78
-6.4,0.7983
-6.402,0.7905
-6.402,0.7783
-6.402,0.772
-6.4,0.76
-6.383,0.7725
-6.367,0.78
-6.36,0.7793
-6.344,0.7715
-6.348,0.7905
-6.355,0.787
-6.37,0.7812
-6.37,0.7886
-6.387,0.7695
-6.387,0.7666
-6.395,0.767
-6.39,0.783
-6.39,0.79
-6.39,0.806
-6.38,0.823
-6.387,0.8403
-6.39,0.8374
-6.39,0.83
-6.395,0.83
-6.38,0.8164
-6.402,0.798
-6.406,0.8135
-6.387,0.8057
-6.4,0.8135
-6.418,0.8174
-6.418,0.809
-6.41,0.8364
-6.418,0.851
-6.43,0.8564
-6.43,0.849
-6.438,0.84
-6.418,0.837
-6.402,0.8296
-6.406,0.827
-6.406,0.842
-6.426,0.828
-6.438,0.8047
-6.457,0.8003
-6.45,0.7993
-6.457,0.7925
-6.457,0.7954
-6.457,0.788
-6.445,0.79
-6.438,0.7773
-6.438,0.7876
-6.434,0.799
-6.418,0.8096
-6.426,0.7925
-6.434,0.775
-6.44,0.7646
-6.453,0.779
-6.457,0.7837
-6.45,0.7817
-6.453,0.7915
-6.445,0.782
-6.434,0.783
-6.434,0.7603
-6.438,0.746
-6.45,0.7656
-6.44,0.7583
-6.43,0.747
-6.414,0.751
-6.418,0.7285
-6.402,0.7373
-6.41,0.733
-6.406,0.756
-6.406,0.767
-6.4,0.7847
-6.395,0.7812
-6.383,0.785
-6.383,0.7905
-6.367,0.7896
-6.355,0.791
-6.355,0.7905
-6.348,0.813
-6.35,0.8237
-6.35,0.8423
-6.355,0.8286
-6.363,0.828
-6.375,0.838
-6.395,0.826
-6.37,0.8174
-6.367,0.81
-6.367,0.8203
-6.375,0.8003
-6.4,0.806
-6.39,0.791
-6.402,0.762
-6.41,0.761
-6.42,0.746
-6.42,0.7334
-6.426,0.7153
-6.418,0.7417
-6.395,0.752
-6.395,0.7695
-6.41,0.7515
-6.414,0.741
-6.406,0.7363
-6.4,0.7266
-6.387,0.7456
-6.4,0.741
-6.387,0.7305
-6.387,0.7236
-6.38,0.7183
-6.387,0.711
-6.402,0.707
-6.387,0.7017
-6.383,0.701
-6.355,0.6963
-6.348,0.689
-6.332,0.69
-6.312,0.6924
-6.297,0.682
-6.293,0.6816
-6.3,0.6787
-6.312,0.6626
-6.312,0.6777
-6.316,0.6704
-6.312,0.6567
-6.31,0.67
-6.312,0.674
-6.34,0.669
-6.35,0.6714
-6.363,0.6924
-6.363,0.682
-6.375,0.7017
-6.4,0.6865
-6.387,0.6626
-6.39,0.6636
-6.37,0.68
-6.37,0.6724
-6.37,0.6597
-6.395,0.6655
-6.406,0.665
-6.414,0.667
-6.402,0.681
-6.4,0.697
-6.395,0.703
-6.42,0.7065
-6.406,0.6987
-6.414,0.699
-6.402,0.7246
-6.406,0.735
-6.418,0.7217
-6.418,0.7124
-6.43,0.7124
-6.42,0.7227
-6.426,0.727
-6.426,0.7534
-6.426,0.7456
-6.434,0.747
-6.41,0.748
-6.402,0.756
-6.414,0.755
-6.418,0.7607
-6.39,0.7407
-6.39,0.7305
-6.395,0.7324
-6.395,0.734
-6.387,0.736
-6.39,0.7188
-6.387,0.735
-6.37,0.7393
-6.367,0.7397
-6.38,0.7407
-6.367,0.7466
-6.383,0.742
-6.387,0.736
-6.383,0.7476
-6.37,0.7314
-6.38,0.7104
-6.4,0.7046
-6.387,0.7095
-6.395,0.7153
-6.387,0.7144
-6.387,0.7104
-6.4,0.7017
-6.406,0.6973
-6.4,0.7
-6.38,0.701
-6.367,0.7144
-6.37,0.7085
-6.383,0.7153
-6.4,0.729
-6.39,0.7134
-6.406,0.707
-6.383,0.722
-6.375,0.718
-6.383,0.712
-6.383,0.7344
-6.375,0.751
-6.38,0.744
-6.367,0.738
-6.36,0.7344
-6.37,0.7324
-6.367,0.7393
-6.363,0.734
-6.36,0.7407
-6.355,0.7495
-6.367,0.747
-6.348,0.757
-6.355,0.7793
-6.37,0.7734
-6.375,0.762
-6.375,0.7554
-6.41,0.7607
-6.406,0.7773
-6.406,0.7827
-6.402,0.7812
-6.406,0.7544
-6.414,0.7573
-6.434,0.7773
-6.44,0.7607
-6.44,0.766
-6.457,0.748
-6.44,0.728
-6.44,0.738
-6.44,0.742
-6.438,0.742
-6.426,0.742
-6.42,0.763
-6.42,0.7754
-6.43,0.787
-6.418,0.773
-6.42,0.756
-6.434,0.776
-6.44,0.7715
-6.465,0.771
-6.457,0.778
-6.465,0.7944
-6.453,0.7866
-6.438,0.8047
-6.426,0.8115
-6.402,0.817
-6.4,0.8164
-6.41,0.812
-6.4,0.809
-6.4,0.8174
-6.39,0.8154
-6.402,0.805
-6.38,0.786
-6.387,0.801
-6.387,0.8115
-6.367,0.8345
-6.375,0.8486
-6.375,0.84
-6.363,0.862
-6.363,0.861
-6.38,0.861
-6.387,0.8706
-6.375,0.892
-6.363,0.855
-6.35,0.8774
-6.36,0.8706
-6.367,0.898
-6.383,0.879
-6.363,0.8745
-6.367,0.869
-6.387,0.8735
-6.375,0.873
-6.37,0.876
-6.395,0.88
-6.402,0.877
-6.402,0.8706
-6.402,0.8623
-6.41,0.87
-6.41,0.865
-6.395,0.8813
-6.395,0.885
-6.402,0.8745
-6.4,0.8687
-6.41,0.869
-6.383,0.885
-6.383,0.889
-6.383,0.883
-6.387,0.8877
-6.387,0.9004
-6.395,0.9106
-6.402,0.8984
-6.42,0.8975
-6.426,0.8994
-6.426,0.8965
-6.42,0.9067
-6.418,0.904
-6.418,0.931
-6.434,0.9297
-6.418,0.9004
-6.426,0.8926
-6.41,0.904
-6.406,0.9155
-6.406,0.9062
-6.42,0.909
-6.42,0.9
-6.434,0.904
-6.434,0.9004
-6.45,0.913
-6.43,0.9204
-6.426,0.9087
-6.414,0.914
-6.414,0.9062
-6.43,0.895
-6.43,0.9277
-6.438,0.941
-6.438,0.941
-6.434,0.9507
-6.44,0.936
-6.445,0.9463
-6.438,0.9395
-6.44,0.934
-6.45,0.9194
-6.438,0.937
-6.434,0.914
-6.418,0.918
-6.414,0.9277
-6.426,0.9316
-6.43,0.9404
-6.44,0.94
-6.45,0.945
-6.457,0.9297
-6.42,0.938
-6.414,0.9453
-6.387,0.936
-6.387,0.94
-6.39,0.94
-6.402,0.9463
-6.395,0.933
-6.395,0.936
-6.39,0.9272
-6.39,0.9272
-6.37,0.916
-6.367,0.9253
-6.367,0.9077
-6.363,0.8833
-6.37,0.8857
-6.363,0.908
-6.363,0.896
-6.37,0.8984
-6.375,0.882
-6.387,0.875
-6.383,0.855
-6.4,0.8433
-6.41,0.8403
-6.406,0.834
-6.42,0.8413
-6.42,0.824
-6.402,0.822
-6.406,0.8247
-6.39,0.8066
-6.41,0.8037
-6.43,0.802
-6.418,0.7954
-6.418,0.797
-6.42,0.8047
-6.438,0.8027
-6.445,0.8
-6.465,0.7915
-6.445,0.775
-6.44,0.778
-6.445,0.773
-6.44,0.779
-6.45,0.7617
-6.445,0.775
-6.434,0.786
-6.43,0.776
-6.41,0.778
-6.41,0.7715
-6.41,0.769
-6.418,0.776
-6.414,0.7812
-6.4,0.782
-6.395,0.7856
-6.38,0.787
-6.395,0.786
-6.39,0.7764
-6.402,0.7803
-6.41,0.798
-6.414,0.778
-6.43,0.7983
-6.44,0.803
-6.434,0.79
-6.42,0.784
-6.418,0.7812
-6.41,0.787
-6.387,0.775
-6.39,0.786
-6.387,0.7925
-6.4,0.7837
-6.402,0.7856
-6.39,0.795
-6.387,0.766
-6.383,0.7734
-6.387,0.779
-6.37,0.778
-6.395,0.7627
-6.41,0.766
-6.414,0.7393
-6.414,0.7427
-6.426,0.7305
-6.43,0.7275
-6.43,0.7305
-6.438,0.714
-6.42,0.7217
-6.406,0.7153
-6.406,0.694
-6.41,0.697
-6.426,0.6987
-6.445,0.6953
-6.453,0.6914
-6.46,0.694
-6.46,0.689
-6.46,0.6787
-6.445,0.6895
-6.43,0.683
-6.426,0.684
-6.434,0.69
-6.44,0.6895
-6.44,0.674
-6.457,0.6636
-6.45,0.6465
-6.465,0.664
-6.47,0.6504
-6.48,0.6406
-6.473,0.626
-6.46,0.612
-6.46,0.645
-6.477,0.653
-6.49,0.656
-6.51,0.6567
-6.5,0.6646
-6.49,0.6606
-6.484,0.655
-6.508,0.658
-6.516,0.6665
-6.516,0.6514
-6.504,0.656
-6.5,0.658
-6.492,0.673
-6.504,0.668
-6.496,0.677
-6.492,0.677
-6.496,0.6655
-6.516,0.669
-6.508,0.669
-6.508,0.6626
-6.504,0.6816
-6.5,0.669
-6.508,0.656
-6.5,0.647
-6.516,0.6274
-6.527,0.6235
-6.527,0.641
-6.523,0.633
-6.535,0.641
-6.555,0.6265
-6.547,0.6133
-6.527,0.6025
-6.516,0.5884
-6.508,0.582
-6.51,0.5713
-6.516,0.5767
-6.52,0.585
-6.535,0.573
-6.54,0.582
-6.53,0.59
-6.53,0.57
-6.535,0.5747
-6.547,0.5776
-6.54,0.577
-6.53,0.557
-6.53,0.5596
-6.555,0.5312
-6.56,0.5522
-6.56,0.5522
-6.56,0.538
-6.56,0.538
-6.56,0.5483
-6.57,0.542
-6.56,0.521
-6.566,0.504
-6.566,0.5137
-6.56,0.4993
-6.566,0.4746
-6.566,0.4814
-6.582,0.488
-6.59,0.486
-6.59,0.4863
-6.594,0.4949
-6.613,0.4895
-6.605,0.4792
-6.61,0.4893
-6.6,0.493
-6.594,0.4956
-6.59,0.482
-6.574,0.4773
-6.582,0.4878
-6.586,0.4868
-6.58,0.4868
-6.582,0.488
-6.58,0.4846
-6.57,0.4993
-6.562,0.49
-6.566,0.475
-6.562,0.4824
-6.562,0.493
-6.574,0.4695
-6.55,0.453
-6.57,0.4482
-6.55,0.434
-6.543,0.4436
-6.547,0.4583
-6.56,0.4539
-6.55,0.434
-6.555,0.441
-6.57,0.4448
-6.56,0.4612
-6.594,0.467
-6.594,0.466
-6.605,0.4622
-6.598,0.4917
-6.58,0.5156
-6.586,0.532
-6.586,0.5293
-6.598,0.545
-6.598,0.545
-6.6,0.5293
-6.598,0.5234
-6.613,0.5215
-6.62,0.519
-6.62,0.5156
-6.633,0.5273
-6.62,0.509
-6.633,0.514
-6.64,0.502
-6.64,0.486
-6.65,0.4822
-6.656,0.4731
-6.66,0.47
-6.652,0.4944
-6.664,0.4956
-6.68,0.5015
-6.688,0.4998
-6.71,0.4963
-6.72,0.4805
-6.715,0.4624
-6.72,0.4636
-6.707,0.457
-6.703,0.4443
-6.71,0.4304
-6.715,0.4358
-6.71,0.4377
-6.703,0.4504
-6.68,0.461
-6.69,0.4587
-6.684,0.4536
-6.684,0.4517
-6.68,0.4482
-6.67,0.4395
-6.668,0.4207
-6.65,0.3938
-6.668,0.3713
-6.656,0.3662
-6.66,0.3643
-6.656,0.3538
-6.645,0.3484
-6.656,0.347
-6.656,0.3525
-6.67,0.3447
-6.676,0.3425
-6.676,0.3389
-6.676,0.3508
-6.69,0.3582
-6.676,0.3706
-6.69,0.3784
-6.695,0.3716
-6.695,0.3848
-6.69,0.3813
-6.69,0.3845
-6.68,0.396
-6.668,0.4038
-6.664,0.4058
-6.668,0.4114
-6.676,0.4226
-6.684,0.431
-6.703,0.422
-6.723,0.4146
-6.742,0.3936
-6.766,0.3994
-6.754,0.3726
-6.758,0.3726
-6.758,0.3765
-6.746,0.374
-6.758,0.3757
-6.754,0.3862
-6.754,0.3743
-6.74,0.378
-6.758,0.4011
-6.74,0.381
-6.742,0.3853
-6.754,0.3762
-6.754,0.3855
-6.75,0.376
-6.777,0.366
-6.77,0.3606
-6.773,0.3699
-6.78,0.3777
-6.79,0.387
-6.78,0.3765
-6.777,0.3628
-6.766,0.3723
-6.754,0.38
-6.746,0.3748
-6.723,0.362
-6.727,0.3472
-6.723,0.3486
-6.727,0.3335
-6.73,0.3538
-6.727,0.3628
-6.723,0.3755
-6.723,0.366
-6.703,0.3665
-6.707,0.3716
-6.71,0.3545
-6.703,0.376
-6.703,0.3723
-6.688,0.3728
-6.676,0.385
-6.676,0.388
-6.684,0.3967
-6.684,0.401
-6.707,0.3965
-6.703,0.4043
-6.707,0.3987
-6.7,0.4055
-6.707,0.3943
-6.71,0.4038
-6.723,0.3945
-6.73,0.3806
-6.74,0.3804
-6.727,0.403
-6.73,0.4058
-6.734,0.4048
-6.723,0.4119
-6.703,0.4155
-6.71,0.3982
-6.695,0.375
-6.7,0.3806
-6.688,0.3708
-6.668,0.3591
-6.676,0.372
-6.695,0.3816
-6.703,0.3748
-6.72,0.3774
-6.71,0.3784
-6.71,0.376
-6.723,0.348
-6.723,0.3418
-6.72,0.3433
-6.723,0.3516
-6.734,0.3638
-6.754,0.3655
-6.758,0.3784
-6.766,0.39
-6.766,0.3801
-6.758,0.3784
-6.766,0.385
-6.773,0.3706
-6.76,0.3362
-6.75,0.3547
-6.746,0.3433
-6.758,0.3328
-6.758,0.3406
-6.754,0.3403
-6.758,0.3584
-6.754,0.359
-6.758,0.362
-6.758,0.3582
-6.766,0.3691
-6.746,0.3591
-6.754,0.3528
-6.754,0.3396
-6.754,0.322
-6.754,0.3323
-6.75,0.3252
-6.75,0.3206
-6.742,0.3079
-6.746,0.3013
-6.727,0.3086
-6.74,0.3022
-6.73,0.29
-6.734,0.297
-6.715,0.3018
-6.695,0.284
-6.707,0.2715
-6.72,0.268
-6.715,0.249
-6.734,0.2598
-6.75,0.2588
-6.75,0.251
-6.742,0.2437
-6.754,0.2365
-6.74,0.2211
-6.74,0.2214
-6.746,0.23
-6.754,0.243
-6.754,0.2346
-6.734,0.2408
-6.734,0.2484
-6.73,0.2424
-6.746,0.243
-6.758,0.2563
-6.746,0.254
-6.74,0.2734
-6.766,0.2827
-6.758,0.2627
-6.77,0.2717
-6.76,0.2925
-6.76,0.3044
-6.758,0.3015
-6.75,0.2883
-6.746,0.282
-6.746,0.2761
-6.75,0.269
-6.742,0.2627
-6.734,0.2764
-6.734,0.2844
-6.75,0.2793
-6.758,0.279
-6.766,0.2715
-6.754,0.268
-6.75,0.2556
-6.758,0.2603
-6.746,0.2666
-6.75,0.276
-6.75,0.2693
-6.74,0.2683
-6.754,0.2734
-6.76,0.2852
-6.77,0.263
-6.758,0.2761
-6.746,0.2832
-6.74,0.2627
-6.723,0.2607
-6.72,0.2617
-6.74,0.2573
-6.746,0.247
-6.73,0.2386
-6.746,0.2415
-6.73,0.254
-6.742,0.2607
-6.73,0.2537
-6.74,0.2646
-6.742,0.2566
-6.75,0.2484
-6.76,0.253
-6.758,0.2448
-6.746,0.2598
-6.746,0.2686
-6.758,0.2788
-6.766,0.2637
-6.758,0.256
-6.76,0.2712
-6.77,0.267
-6.785,0.2544
-6.785,0.2637
-6.8,0.2812
-6.785,0.2903
-6.77,0.2932
-6.76,0.2866
-6.758,0.285
-6.76,0.2834
-6.754,0.266
-6.758,0.263
-6.766,0.243
-6.76,0.2532
-6.77,0.2593
-6.766,0.2642
-6.766,0.2898
-6.777,0.3071
-6.76,0.3208
-6.746,0.3245
-6.746,0.3354
-6.74,0.3328
-6.74,0.3276
-6.74,0.3206
-6.77,0.3225
-6.766,0.3323
-6.77,0.34
-6.766,0.3137
-6.766,0.3003
-6.758,0.291
-6.77,0.3003
-6.76,0.3162
-6.754,0.3147
-6.758,0.3218
-6.76,0.3145
-6.773,0.2937
-6.785,0.306
-6.766,0.318
-6.785,0.328
-6.797,0.3423
-6.793,0.34
-6.777,0.3384
-6.77,0.3257
-6.785,0.3142
-6.777,0.3354
-6.773,0.3325
-6.78,0.339
-6.77,0.3564
-6.766,0.3723
-6.777,0.37
-6.773,0.3574
-6.77,0.354
-6.77,0.3445
-6.78,0.3386
-6.805,0.3276
-6.81,0.3247
-6.797,0.317
-6.79,0.3142
-6.812,0.2969
-6.812,0.297
-6.82,0.3235
-6.81,0.339
-6.8,0.338
-6.8,0.3499
-6.78,0.3608
-6.793,0.348
-6.78,0.3398
-6.77,0.3337
-6.76,0.348
-6.773,0.3472
-6.758,0.361
-6.742,0.362
-6.734,0.3616
-6.74,0.3433
-6.74,0.3574
-6.734,0.338
-6.734,0.3318
-6.74,0.3435
-6.73,0.3464
-6.715,0.3516
-6.72,0.3416
-6.715,0.322
-6.74,0.325
-6.75,0.3062
-6.746,0.314
-6.75,0.2932
-6.75,0.3042
-6.74,0.291
-6.74,0.2827
-6.71,0.272
-6.703,0.25
-6.707,0.2622
-6.71,0.264
-6.71,0.263
-6.707,0.2498
-6.715,0.2432
-6.7,0.2456
-6.69,0.2391
-6.7,0.2391
-6.7,0.2365
-6.688,0.252
-6.703,0.254
-6.723,0.2452
-6.727,0.2273
-6.74,0.2266
-6.71,0.207
-6.703,0.2021
-6.707,0.1941
-6.69,0.1836
-6.668,0.1893
-6.68,0.1965
-6.676,0.2032
-6.67,0.2003
-6.664,0.205
-6.68,0.1991
-6.66,0.1868
-6.67,0.1865
-6.664,0.1831
-6.66,0.1791
-6.652,0.1725
-6.65,0.1941
-6.652,0.1947
-6.652,0.1984
-6.65,0.2008
-6.66,0.2007
-6.66,0.2087
-6.664,0.2097
-6.676,0.2245
-6.656,0.2278
-6.66,0.2266
-6.67,0.2268
-6.67,0.2411
-6.668,0.2512
-6.67,0.254
-6.656,0.2688
-6.668,0.2617
-6.66,0.2473
-6.66,0.2524
-6.656,0.2607
-6.656,0.27
-6.652,0.2698
-6.656,0.2673
-6.652,0.2646
-6.66,0.2559
-6.65,0.2563
-6.652,0.267
-6.664,0.2756
-6.65,0.2627
-6.645,0.2527
-6.65,0.2166
-6.633,0.2264
-6.633,0.2239
-6.617,0.22
-6.6,0.1959
-6.59,0.185
-6.582,0.2037
-6.59,0.1874
-6.586,0.1866
-6.59,0.1837
-6.582,0.1937
-6.58,0.1991
-6.58,0.1813
-6.582,0.1923
-6.582,0.1963
-6.574,0.1941
-6.582,0.1866
-6.582,0.1891
-6.574,0.1655
-6.57,0.159
-6.56,0.1743
-6.555,0.1857
-6.55,0.1772
-6.574,0.1654
-6.562,0.1561
-6.57,0.163
-6.58,0.1643
-6.582,0.149
-6.58,0.1488
-6.58,0.1492
-6.586,0.1658
-6.594,0.149
-6.594,0.1464
-6.598,0.1461
-6.598,0.1477
-6.598,0.1466
-6.598,0.1461
-6.594,0.1471
-6.594,0.1455
-6.594,0.1471
-6.598,0.1476
-6.598,0.1483
-6.598,0.1492
-6.598,0.1498
-6.586,0.1486
-6.586,0.1487
-6.586,0.1486
-6.586,0.149
-6.586,0.1486
-6.586,0.1498
-6.586,0.1484
-6.586,0.1484
-6.586,0.1489
-6.582,0.1567
-6.6,0.1492
-6.605,0.1481
-6.61,0.1521
-6.61,0.1471
-6.61,0.1478
-6.605,0.1466
-6.605,0.1448
-6.605,0.1443
-6.61,0.1438
-6.61,0.1442
-6.61,0.1433
-6.61,0.1431
-6.613,0.144
-6.613,0.1439
-6.61,0.1453
-6.61,0.1467
-6.613,0.1459
-6.613,0.1442
-6.613,0.1422
-6.61,0.1415
-6.613,0.1383
-6.61,0.1409
-6.61,0.1414
-6.61,0.1411
-6.61,0.1373
-6.61,0.1378
-6.61,0.1399
-6.61,0.1417
-6.61,0.1412
-6.61,0.1414
-6.605,0.1412
-6.605,0.1423
-6.61,0.1444
-6.605,0.1433
-6.605,0.1448
-6.605,0.1418
-6.605,0.144
-6.605,0.1411
-6.605,0.1434
-6.61,0.1442
-6.61,0.1448
-6.61,0.1442
-6.61,0.1443
-6.61,0.144
-6.613,0.1436
-6.613,0.1422
-6.61,0.1428
-6.61,0.141
-6.61,0.1406
-6.61,0.14
-6.613,0.1375
-6.61,0.1371
-6.61,0.137
-6.61,0.1327
-6.605,0.1342
-6.61,0.1333
-6.61,0.1328
-6.61,0.131
-6.61,0.1315
-6.605,0.1307
-6.61,0.1309
-6.605,0.1299
-6.605,0.1316
-6.605,0.1317
-6.605,0.1305
-6.605,0.1311
-6.605,0.1316
-6.61,0.1327
-6.61,0.1339
-6.61,0.1316
-6.61,0.1337
-6.605,0.1304
-6.605,0.1316
-6.605,0.1324
-6.605,0.1337
-6.6,0.1343
-6.6,0.1342
-6.6,0.1334
-6.6,0.134
-6.6,0.1333
-6.6,0.1326
-6.6,0.1329
-6.605,0.1324
-6.605,0.1344
-6.605,0.1313
-6.61,0.131
-6.61,0.1301
-6.61,0.1294
-6.61,0.128
-6.61,0.1296
-6.61,0.1294
-6.61,0.1295
-6.61,0.1312
-6.613,0.132
-6.613,0.1295
-6.613,0.1321
-6.61,0.1292
-6.61,0.1279
-6.61,0.1284
-6.61,0.1283
-6.61,0.1289
-6.613,0.1293
-6.613,0.1316
-6.613,0.1309
-6.613,0.1295
-6.613,0.1296
-6.61,0.1292
-6.61,0.1279
-6.61,0.1263
-6.605,0.1249
-6.605,0.1268
-6.605,0.1265
-6.605,0.128
-6.605,0.1288
-6.6,0.129
-6.6,0.1289
-6.6,0.1268
-6.6,0.129
-6.6,0.1292
-6.6,0.1292
-6.6,0.1282
-6.6,0.1293
-6.598,0.128
-6.598,0.1301
-6.6,0.1302
-6.598,0.1287
-6.598,0.1296
-6.598,0.1282
-6.598,0.1267
-6.598,0.1261
-6.6,0.1279
-6.6,0.1276
-6.6,0.129
-6.6,0.1278
-6.598,0.1274
-6.598,0.1283
-6.598,0.1263
-6.594,0.1267
-6.594,0.1257
-6.59,0.1243
-6.59,0.12463
-6.59,0.1229
-6.59,0.1236
-6.594,0.1233
-6.59,0.1236
-6.59,0.1229
-6.59,0.1219
-6.59,0.1248
-6.586,0.125
-6.586,0.1279
-6.59,0.1296
-6.59,0.1309
-6.59,0.1282
-6.59,0.1283
-6.59,0.1271
-6.59,0.127
-6.586,0.1272
-6.586,0.1256
-6.59,0.12476
-6.59,0.1267
-6.59,0.1271
-6.59,0.1282
-6.59,0.1268
-6.59,0.1292
-6.59,0.1306
-6.586,0.1279
-6.586,0.1298
-6.586,0.1299
-6.586,0.1318
-6.586,0.131
-6.586,0.1312
-6.586,0.1309
-6.586,0.1326
-6.586,0.1327
-6.59,0.1318
-6.586,0.1346
-6.586,0.1345
-6.586,0.1364
-6.586,0.1395
-6.586,0.1403
-6.586,0.1409
-6.586,0.142
-6.586,0.141
-6.586,0.1399
-6.586,0.1422
-6.586,0.1395
-6.586,0.1394
-6.582,0.138
-6.582,0.1416
-6.586,0.1466
-6.586,0.1444
-6.586,0.1421
-6.582,0.1412
-6.582,0.1406
-6.582,0.1425
-6.582,0.1412
-6.582,0.1407
-6.582,0.1425
-6.582,0.1382
-6.582,0.1388
-6.586,0.1415
-6.59,0.1443
-6.59,0.1459
-6.586,0.1453
-6.59,0.1444
-6.586,0.142
-6.586,0.1427
-6.586,0.14
-6.586,0.137
-6.586,0.1388
-6.59,0.1398
-6.59,0.1392
-6.594,0.1385
-6.594,0.1401
-6.594,0.1395
-6.598,0.1398
-6.598,0.1398
-6.6,0.1395
-6.6,0.1403
-6.6,0.1433
-6.6,0.1414
-6.6,0.1388
-6.6,0.1371
-6.6,0.1385
-6.598,0.1394
-6.598,0.1401
-6.598,0.1378
-6.594,0.1389
-6.594,0.1365
-6.594,0.1388
-6.594,0.1387
-6.594,0.1393
-6.598,0.1406
-6.594,0.1371
-6.594,0.1372
-6.594,0.1387
-6.59,0.1339
-6.594,0.1362
-6.594,0.1326
-6.594,0.1317
-6.594,0.1328
-6.594,0.132
-6.598,0.131
-6.598,0.132
-6.598,0.1326
-6.594,0.131
-6.598,0.129
-6.594,0.13
-6.598,0.1283
-6.598,0.1282
-6.594,0.1266
-6.594,0.1277
-6.598,0.1277
-6.594,0.1279
-6.59,0.131
-6.59,0.13
-6.59,0.1298
-6.59,0.1328
-6.59,0.134
-6.59,0.134
-6.59,0.1334
-6.59,0.1353
-6.59,0.1364
-6.59,0.1372
-6.59,0.1371
-6.594,0.135
-6.594,0.1345
-6.594,0.1364
-6.594,0.1342
-6.59,0.1326
-6.59,0.1328
-6.59,0.1313
-6.586,0.1317
-6.586,0.1301
-6.586,0.1289
-6.582,0.125
-6.582,0.1254
-6.582,0.12354
-6.582,0.12244
-6.582,0.1237
-6.582,0.1239
-6.582,0.12134
-6.586,0.1241
-6.586,0.126
-6.586,0.1298
-6.586,0.1305
-6.582,0.13
-6.586,0.1322
-6.586,0.1301
-6.586,0.1306
-6.586,0.1313
-6.586,0.132
-6.586,0.1328
-6.59,0.1329
-6.59,0.1349
-6.59,0.1348
-6.59,0.1372
-6.59,0.1362
-6.586,0.1378
-6.586,0.1364
-6.59,0.1361
-6.586,0.1361
-6.586,0.1354
-6.586,0.1375
-6.582,0.1335
-6.582,0.1332
-6.586,0.1338
-6.586,0.1345
-6.586,0.1345
-6.586,0.1343
-6.586,0.1338
-6.586,0.1335
-6.586,0.135
-6.586,0.1354
-6.59,0.1353
-6.59,0.1372
-6.59,0.1381
-6.59,0.1375
-6.59,0.1394
-6.59,0.1382
-6.59,0.1392
-6.594,0.1383
-6.59,0.1398
-6.59,0.1407
-6.59,0.142
-6.594,0.1425
-6.594,0.1432
-6.594,0.1426
-6.594,0.1416
-6.594,0.141
-6.594,0.1422
-6.594,0.1423
-6.594,0.1431
-6.598,0.1417
-6.594,0.1425
-6.594,0.1417
-6.594,0.1448
-6.594,0.1459
-6.598,0.1477
-6.598,0.1494
-6.594,0.1498
-6.58,0.1484
-6.58,0.1483
-6.58,0.1476
-6.58,0.148
-6.58,0.147
-6.58,0.148
-6.582,0.1482
-6.582,0.1461
-6.582,0.1464
-6.58,0.1465
-6.58,0.146
-6.58,0.1447
-6.58,0.1425
-6.58,0.1438
-6.58,0.1407
-6.58,0.1412
-6.58,0.1416
-6.58,0.1437
-6.582,0.1462
-6.582,0.1462
-6.586,0.1458
-6.586,0.1428
-6.582,0.1427
-6.582,0.1421
-6.582,0.1443
-6.58,0.144
-6.58,0.1437
-6.582,0.1442
-6.582,0.1417
-6.582,0.1433
-6.582,0.1433
-6.582,0.1412
-6.582,0.1436
-6.582,0.1433
-6.582,0.1421
-6.58,0.1433
-6.582,0.143
-6.582,0.1437
-6.586,0.1416
-6.586,0.1438
-6.586,0.1459
-6.586,0.1459
-6.582,0.1464
-6.582,0.1484
-6.582,0.1497
-6.586,0.1641
-6.574,0.158
-6.555,0.1553
-6.574,0.1648
-6.582,0.1598
